sysyear,cowcode,country,year,length,scope,regionnum,simjacc,year2,cowcode2,country2,regionnum2,sysyear2,length2,scope2,samereg,la,meno,easteur,sahara,scopediff,lengthdiff,yeardiff
1987,115,Surinam,2014,12488,40,3,66.66667,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,5,0.0026,0.04
1992,704,Uzbekistan,2014,7941,41,1,68.62746,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.4573,0.09
1995,705,Kazakhstan,2014,13482,39,1,71.42857,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,0.0968,0.12
2005,516,Burundi,2014,17574,46,7,62.5,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.506,0.22
1982,91,Honduras,2014,23434,48,3,75.4717,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,3,1.092,0.01
1937,205,Ireland,2014,16007,39,8,64.70589,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,0.3493,0.46
1980,110,Guyana,2014,46221,41,3,68.62746,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,4,3.3707,0.03
2008,347,Kosovo,2014,19782,46,,75,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.7268,0.25
1831,211,Belgium,2014,16119,41,8,65.38461,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.3605,1.52
1975,403,Sao Tome And Principe,2014,7988,36,7,68.75,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,9,0.4526,0.08
2002,770,Pakistan,2014,56240,45,6,63.63636,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,0,4.3726,0.19
1988,140,Brazil,2014,64488,49,3,67.85714,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,4,5.1974,0.05
1991,355,Bulgaria,2014,13641,49,1,77.35849,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.1127,0.08
1215,200,United Kingdom,2014,54408,30,8,50,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,15,4.1894,7.68
1996,420,Gambia,2014,43465,51,7,74.54546,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,3.0951,0.13
1999,375,Finland,2014,12640,43,8,72.54902,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.0126,0.16
2011,310,Hungary,2014,15247,48,1,72.22222,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,0.2733,0.28
2002,860,East Timor,2014,15307,45,2,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,0,0.2793,0.19
1852,920,New Zealand,2014,48438,17,5,29.16667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,28,3.5924,1.31
1976,40,Cuba,2014,12893,38,3,66,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,7,0.0379,0.07
1991,812,Laos,2014,4820,32,2,57.14286,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,13,0.7694,0.08
1980,155,Chile,2014,25821,47,3,67.27273,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,2,1.3307,0.03
1958,220,France,2014,10180,35,8,50.9434,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,10,0.2334,0.25
2011,626,South Sudan,2014,27191,51,,77.77778,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,1.4677,0.28
2011,620,Libya,2014,24924,49,4,62.06896,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,1.241,0.28
2004,541,Mozambique,2014,24171,51,7,68.42105,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,1.1657,0.21
1978,56,St. Lucia,2014,38271,44,3,71.15385,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,1,2.5757,0.05
1986,973,Tuvalu,2014,34801,28,5,52.08333,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,17,2.2287,0.03
2001,433,Senegal,2014,10866,37,7,51.85185,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,8,0.1648,0.18
2005,625,Sudan,2014,26644,49,7,74.07407,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,1.413,0.22
1972,731,"Korea, People'S Republic Of",2014,7364,35,2,60,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,10,0.515,0.11
2008,130,Ecuador,2014,54555,55,3,75.4386,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,10,4.2041,0.25
1983,60,St. Kitts And Nevis,2014,49643,39,3,61.53846,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,6,3.7129,0
1957,820,Malaysia,2014,64080,41,2,68.62746,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,5.1566,0.26
1980,402,Cape Verde,2014,32132,53,7,75,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,8,1.9618,0.03
1983,92,El Salvador,2014,22823,45,3,83.67347,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,0,1.0309,0
1995,346,Bosnia-Herzegovina,2014,5454,29,1,48,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,16,0.706,0.12
1974,380,Sweden,2014,13635,43,8,62.96296,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.1121,0.09
1991,360,Romania,2014,14663,40,1,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,0.2149,0.08
1991,344,Croatia,2014,10898,41,1,72,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.1616,0.08
1917,70,Mexico,2014,57087,53,3,68.96552,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,8,4.4573,0.66
1981,987,"Micronesia, Fed. Sts.",2014,5271,31,5,58.33333,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,14,0.7243,0.02
1991,55,Grenada,2014,33737,34,3,61.22449,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,11,2.1223,0.08
1962,990,Samoa,2014,19611,24,5,50,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,21,0.7097,0.21
1995,372,Georgia,2014,11490,46,1,68.51852,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.1024,0.12
1991,411,Equatorial Guinea,2014,5575,40,7,63.46154,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,0.6939,0.08
1982,710,China,2014,10960,36,2,62,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,9,0.1554,0.01
1992,317,Slovakia,2014,18402,47,1,76.92308,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.5888,0.09
1964,338,Malta,2014,31820,33,8,56,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,12,1.9306,0.19
1966,53,Barbados,2014,34144,28,3,52.08333,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,17,2.163,0.17
1991,100,Colombia,2014,46902,53,3,71.92982,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,8,3.4388,0.08
1979,57,St. Vincent And The Grenadines,2014,34817,34,3,58,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,11,2.2303,0.04
1962,221,Monaco,2014,3814,26,8,39.21569,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,19,0.87,0.21
1986,771,Bangladesh,2014,27643,44,6,71.15385,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,1.5129,0.03
2010,42,Dominican Republic,2014,29710,49,3,70.90909,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,4,1.7196,0.27
1971,696,United Arab Emirates,2014,11557,33,4,65.95744,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,12,0.0957,0.12
1975,350,Greece,2014,26989,51,8,68.42105,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,1.4475,0.08
2008,701,Turkmenistan,2014,5735,35,1,63.2653,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,10,0.6779,0.25
2010,703,Kyrgyz Republic,2014,14327,50,1,75.92593,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,0.1813,0.27
2001,484,Congo,2014,9970,42,7,61.11111,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,0.2544,0.18
1875,972,Tonga,2014,10192,29,5,54.16667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,16,0.2322,1.08
1991,439,Burkina Faso (Upper Volta),2014,10030,41,7,65.38461,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.2484,0.08
1949,260,German Federal Republic,2014,27379,50,8,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,1.4865,0.34
1982,640,Turkey/Ottoman Empire,2014,29727,48,4,69.09091,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,1.7213,0.01
1993,316,Czech Republic,2014,14580,42,1,67.30769,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,0.2066,0.1
1987,93,Nicaragua,2014,20535,45,3,69.81132,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,0,0.8021,0.04
1981,58,Antigua And Barbuda,2014,38464,38,3,62.7451,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,7,2.595,0.02
1993,135,Peru,2014,19216,49,3,74.07407,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,4,0.6702,0.1
1815,210,Netherlands,2014,8739,30,8,59.57447,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,15,0.3775,1.68
1991,481,Gabon,2014,11804,46,7,65.45454,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.071,0.08
1978,54,Dominica,2014,36080,37,3,60.78432,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,8,2.3566,0.05
1999,101,Venezuela,2014,37344,46,3,65.45454,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,1,2.483,0.16
1994,553,Malawi,2014,33422,47,7,67.27273,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,2.0908,0.11
1991,435,Mauritania,2014,6997,34,7,58,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,11,0.5517,0.08
1984,404,Guinea-Bissau,2014,7820,40,7,63.46154,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,0.4694,0.01
1992,452,Ghana,2014,53985,50,7,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,4.1471,0.09
1994,359,Moldova,2014,12818,43,1,69.23077,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.0304,0.11
2005,572,Swaziland,2014,48604,45,7,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,0,3.609,0.22
1991,678,Yemen (Arab Republic Of Yemen),2014,9790,38,4,59.61539,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,7,0.2724,0.08
1947,713,Taiwan,2014,11558,35,2,60,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,10,0.0956,0.36
1973,31,Bahamas,2014,41835,33,3,62.5,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,12,2.9321,0.1
1992,368,Lithuania,2014,12214,46,1,68.51852,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.03,0.09
1992,712,Mongolia,2014,8250,39,2,64.70589,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,0.4264,0.09
2013,552,Zimbabwe (Rhodesia),2014,55883,57,7,67.21311,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,12,4.3369,0.3
1981,986,Palau,2014,7982,34,5,68.08511,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,11,0.4532,0.02
1996,560,South Africa,2014,43062,45,7,63.63636,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,0,3.0548,0.13
1949,94,Costa Rica,2014,16705,44,3,71.15385,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,1,0.4191,0.34
1952,663,Jordan,2014,2270,38,4,59.61539,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,7,1.0244,0.31
2003,694,Qatar,2014,6848,35,4,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,10,0.5666,0.2
1814,385,Norway,2014,7307,36,8,68.75,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,9,0.5207,1.69
1993,811,Cambodia (Kampuchea),2014,8936,43,2,69.23077,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.3578,0.1
2007,800,Thailand,2014,7683,41,2,50.8772,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.4831,0.24
2008,775,Myanmar (Burma),2014,40492,42,2,70.58823,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,2.7978,0.25
1926,660,Lebanon,2014,6296,33,4,50,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,12,0.6218,0.57
1991,343,Macedonia (Former Yugoslav Republic Of),2014,13486,42,1,74,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,0.0972,0.08
1978,230,Spain,2014,17608,44,8,67.92453,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.5094,0.05
1868,212,Luxembourg,2014,5601,37,8,60.78432,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,8,0.6913,1.15
2010,436,Niger,2014,,46,7,56.89655,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,,0.27
1987,41,Haiti,2014,18488,48,3,69.09091,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,3,0.5974,0.04
2014,616,Tunisia,2014,9508,49,4,62.06896,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.3006,0.31
1986,450,Liberia,2014,11667,42,7,64.15094,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,0.0847,0.03
2009,145,Bolivia,2014,39375,52,3,76.36363,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,7,2.6861,0.26
1991,367,Latvia,2014,4917,36,1,62,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,9,0.7597,0.08
2013,950,Fiji,2014,40773,44,5,67.92453,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,2.8259,0.3
1996,698,Oman,2014,7233,39,4,68,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,0.5281,0.13
1994,530,Ethiopia,2014,13630,44,7,67.92453,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.1116,0.11
1994,702,Tajikistan,2014,7917,44,1,74.5098,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.4597,0.11
1999,475,Nigeria,2014,66263,44,7,67.92453,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,5.3749,0.16
2005,490,"Congo, Democratic Republic Of (Zaire)",2014,19285,49,7,64.91228,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.6771,0.22
1977,510,Tanzania/Tanganyika,2014,35651,40,7,63.46154,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,2.3137,0.06
1968,590,Mauritius,2014,37320,33,7,52.94118,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,12,2.4806,0.15
1996,615,Algeria,2014,10038,43,4,66.03773,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.2476,0.13
1963,830,Singapore,2014,40076,35,2,56.86275,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,10,2.7562,0.2
2001,581,Comoros,2014,6185,31,7,55.10204,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,14,0.6329,0.18
1998,339,Albania,2014,13826,43,1,76,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.1312,0.15
1995,500,Uganda,2014,49448,48,7,69.09091,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,3.6934,0.12
1992,432,Mali,2014,7503,37,7,57.69231,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,8,0.5011,0.09
1921,223,Liechtenstein,2014,9513,32,8,50.9804,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,13,0.3001,0.62
2010,540,Angola,2014,27181,56,7,74.13793,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,11,1.4667,0.27
1993,232,Andorra,2014,8740,35,8,63.2653,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,10,0.3774,0.1
2013,482,Central African Republic,2014,9767,40,7,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,0.2747,0.3
1999,225,Switzerland,2014,16484,44,8,71.15385,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.397,0.16
1992,366,Estonia,2014,11344,41,1,68.62746,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,0.117,0.09
1997,290,Poland,2014,19602,45,1,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,0,0.7088,0.14
1985,90,Guatemala,2014,28692,41,3,62.26415,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,4,1.6178,0.02
1995,373,Azerbaijan,2014,17354,44,1,71.15385,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.484,0.12
1992,670,Saudi Arabia,2014,6335,34,4,68.08511,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,11,0.6179,0.09
1949,750,India,2014,146385,42,6,70.58823,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,13.3871,0.34
1947,325,Italy/Sardinia,2014,11708,47,8,70.37037,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.0806,0.36
1991,349,Slovenia,2014,11406,43,1,72.54902,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,0.1108,0.08
1789,2,United States Of America,2014,7762,34,8,61.22449,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,11,0.4752,1.94
1944,395,Iceland,2014,8345,39,8,68,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,0.4169,0.39
1991,551,Zambia,2014,30696,44,7,67.92453,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,1.8182,0.08
1960,352,Cyprus,2014,37006,37,8,60.78432,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,8,2.4492,0.23
1972,95,Panama,2014,26097,41,3,68.62746,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,4,1.3583,0.11
1958,666,Israel,2014,17053,27,4,50,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,18,0.4539,0.25
1976,235,Portugal,2014,35219,53,8,71.92982,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,8,2.2705,0.07
2008,781,Maldives,2014,23991,43,6,69.23077,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,2,1.1477,0.25
1992,690,Kuwait,2014,8197,36,4,62,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,9,0.4317,0.09
1959,850,Indonesia,2014,5915,39,2,64.70589,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,0.6599,0.24
1993,365,Russia (Soviet Union),2014,12908,45,1,63.63636,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,0,0.0394,0.1
1996,483,Chad,2014,11768,40,7,57.40741,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,0.0746,0.13
1992,816,"Vietnam, Democratic Republic Of",2014,11344,36,2,65.30612,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,9,0.117,0.09
1981,80,Belize,2014,39629,33,3,59.18367,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,12,2.7115,0.02
1997,531,Eritrea,2014,6753,37,7,67.34694,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,8,0.5761,0.14
2000,437,Cote D'Ivoire,2014,7897,34,7,54.90196,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,11,0.4617,0.17
2006,345,Yugoslavia (Serbia),2014,19891,45,1,76.47059,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,0,0.7377,0.23
1990,565,Namibia,2014,24198,41,7,72,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,1.1684,0.07
1979,970,Kiribati,2014,26080,38,5,62.7451,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,7,1.3566,0.04
1987,840,Philippines,2014,21954,50,2,72.72727,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,0.944,0.04
2005,645,Iraq,2014,11550,42,4,70.58823,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,0.0964,0.22
1979,983,Marshall Islands,2014,21429,31,5,55.10204,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,14,0.8915,0.04
1990,434,Benin,2014,11386,39,7,58.49057,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,0.1128,0.07
1992,522,Djibouti,2014,6666,29,7,51.02041,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,16,0.5848,0.09
2007,341,Montenegro,2014,11572,45,1,80,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,0,0.0942,0.24
2004,700,Afghanistan,2014,10227,46,1,68.51852,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.2287,0.21
1980,935,Vanuatu,2014,8425,36,5,68.75,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,9,0.4089,0.03
1901,900,Australia,2014,17318,30,5,53.06122,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,15,0.4804,0.82
2003,517,Rwanda,2014,16940,44,7,64.81481,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.4426,0.2
1945,305,Austria,2014,41366,40,8,60.37736,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,2.8852,0.38
1993,570,Lesotho,2014,45532,39,7,61.53846,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,6,3.3018,0.1
1996,451,Sierra Leone,2014,44636,38,7,72.91667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,7,3.2122,0.13
2002,692,Bahrain,2014,10806,40,4,66.66667,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,5,0.1708,0.19
1979,630,Iran (Persia),2014,16179,46,4,65.45454,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,1,0.3665,0.04
1946,740,Japan,2014,4998,24,2,46.80851,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,21,0.7516,0.37
2006,790,Nepal,2014,32753,49,6,70.90909,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,4,2.0239,0.23
1972,471,Cameroon,2014,8444,32,7,57.14286,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,13,0.407,0.11
2010,580,Madagascar (Malagasy),2014,15759,42,7,55.35714,2014,160,Argentina,3,1983,12514,45,0,0,0,0,0,3,0.3245,0.27
1985,165,Uruguay,2014,29911,46,3,68.51852,2014,160,Argentina,3,1983,12514,45,1,1,0,0,0,1,1.7397,0.02
2011,626,South Sudan,2014,27191,51,,76.36363,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,5,0.272,0.26
1991,360,Romania,2014,14663,40,1,65.38461,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,6,1.5248,0.06
2008,347,Kosovo,2014,19782,46,,73.58491,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,0,1.0129,0.23
1986,771,Bangladesh,2014,27643,44,6,69.81132,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,2,0.2268,0.01
1945,305,Austria,2014,41366,40,8,72,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,6,1.1455,0.4
1982,640,Turkey/Ottoman Empire,2014,29727,48,4,74.07407,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,2,0.0184,0.03
1981,987,"Micronesia, Fed. Sts.",2014,5271,31,5,60.41667,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,15,2.464,0.04
1215,200,United Kingdom,2014,54408,30,8,46.15385,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,16,2.4497,7.7
1962,51,Jamaica,2014,38048,28,3,51.02041,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,18,0.8137,0.23
1981,58,Antigua And Barbuda,2014,38464,38,3,55.55556,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,8,0.8553,0.04
1991,812,Laos,2014,4820,32,2,56,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,14,2.5091,0.06
1990,565,Namibia,2014,24198,41,7,70.58823,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,5,0.5713,0.05
2008,701,Turkmenistan,2014,5735,35,1,68.75,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,11,2.4176,0.23
1901,900,Australia,2014,17318,30,5,49.01961,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,16,1.2593,0.84
1997,290,Poland,2014,19602,45,1,65.45454,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,1,1.0309,0.12
1996,698,Oman,2014,7233,39,4,66.66667,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,7,2.2678,0.11
1987,41,Haiti,2014,18488,48,3,74.07407,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,2,1.1423,0.02
2009,145,Bolivia,2014,39375,52,3,75,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,6,0.9464,0.24
1991,367,Latvia,2014,4917,36,1,60.78432,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,10,2.4994,0.06
1996,483,Chad,2014,11768,40,7,59.25926,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,6,1.8143,0.11
1937,205,Ireland,2014,16007,39,8,63.46154,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,7,1.3904,0.48
1982,91,Honduras,2014,23434,48,3,70.90909,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,2,0.6477,0.03
2010,501,Kenya,2014,48818,57,7,68.85246,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,11,1.8907,0.25
1959,835,Brunei,2014,13869,23,2,32.69231,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,23,1.6042,0.26
1983,160,Argentina,2014,12514,45,3,68.51852,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,1,1.7397,0.02
2007,800,Thailand,2014,7683,41,2,52.63158,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,5,2.2228,0.22
1993,316,Czech Republic,2014,14580,42,1,72.54902,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,4,1.5331,0.08
1993,591,Seychelles,2014,39729,44,7,69.81132,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,2,0.9818,0.08
1987,93,Nicaragua,2014,20535,45,3,82,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,1,0.9376,0.02
1999,101,Venezuela,2014,37344,46,3,70.37037,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,0,0.7433,0.14
1994,370,Belarus (Byelorussia),2014,13278,43,1,74.5098,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,3,1.6633,0.09
1966,53,Barbados,2014,34144,28,3,45.09804,2014,165,Uruguay,3,1985,29911,46,1,1,0,0,0,18,0.4233,0.19
2011,310,Hungary,2014,15247,48,1,77.35849,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,2,1.4664,0.26
1947,325,Italy/Sardinia,2014,11708,47,8,69.09091,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,1,1.8203,0.38
2004,700,Afghanistan,2014,10227,46,1,67.27273,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,0,1.9684,0.19
2011,600,Morocco,2014,15897,45,4,59.64912,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,1,1.4014,0.26
1995,346,Bosnia-Herzegovina,2014,5454,29,1,47.05882,2014,165,Uruguay,3,1985,29911,46,0,0,0,0,0,17,2.4457,0.1
